Sample Time,sensors 1 Lane 1,sensors 1 Lane 2,sensors 1 Lane 3,sensors 1 Lane 4,sensors 1 Lane 5,sensors 2 Lane 1,sensors 2 Lane 2,sensors 2 Lane 3,sensors 2 Lane 4,sensors 2 Lane 5,sensors 3 Lane 1,sensors 3 Lane 2,sensors 3 Lane 3,sensors 3 Lane 4,sensors 3 Lane 5,sensors 4 Lane 1,sensors 4 Lane 2,sensors 4 Lane 3,sensors 4 Lane 4,sensors 4 Lane 5,sensors 5 Lane 1,sensors 5 Lane 2,sensors 5 Lane 3,sensors 5 Lane 4,sensors 5 Lane 5,sensors 6 Lane 1,sensors 6 Lane 2,sensors 6 Lane 3,sensors 6 Lane 4,sensors 6 Lane 5.1,sensors 7 Lane 1,sensors 7 Lane 2,sensors 7 Lane 3,sensors 7 Lane 4,sensors 7 Lane 5,sensors 8 Lane 1,sensors 8 Lane 2,sensors 8 Lane 3,sensors 8 Lane 4,sensors 8 Lane 5
2/28/2017 16:35,7.4,5.4,5,4.2,4.7,8.1,6.7,4.5,4.4,2.8,14,11.4,9.4,14.1,9.8,5.4,4.6,5.1,30.8,11.475,6.68,4.87,4.51,3.79,4.24,7.31,6.05,4.06,3.97,2.53,12.64,10.29,8.48,12.73,8.84,4.87,4.15,4.6,27.8,10.36
2/28/2017 16:40,12.3,11.5,9.1,9.1,5.4,12.3,9.7,7.7,6.4,5.5,10.9,11.5,10.7,11.9,8.4,4.71,5.1,2.78,21,8.3975,11.1,10.38,8.21,8.21,4.87,11.1,8.75,6.95,5.78,4.96,9.84,10.38,9.66,10.74,7.58,4.25,4.6,2.51,18.95,7.58
2/28/2017 16:45,13.1,9.8,8.4,7.1,5.9,6.2,5.5,5.3,4.1,3.11,7.7,7.3,6.1,10.3,5.6,2.5,2.8,2.43,20.5,7.0575,11.82,8.84,7.58,6.41,5.32,5.6,4.96,4.78,3.7,2.81,6.95,6.59,5.51,9.3,5.05,2.26,2.53,2.19,18.5,6.37
2/28/2017 16:50,6.7,6.3,4.8,3.1,2.8,4.9,5.5,4.1,3,1.89,6.4,7.5,5.7,8.1,5.6,5.4,5.8,3.8,13.6,7.15,6.05,5.69,4.33,2.8,2.53,4.42,4.96,3.7,2.71,1.71,5.78,6.77,5.14,7.31,5.05,4.87,5.23,3.43,12.27,6.45
2/28/2017 16:55,9.2,6.7,5.2,6.67,4.44,10.3,8,4.6,2.9,2.56,15.9,13.9,9.7,10,5.8,9.67,7.3,7.8,10.5,8.8175,8.3,6.05,4.69,6.02,4.01,9.3,7.22,4.15,2.62,2.31,14.35,12.54,8.75,9.03,5.23,8.73,6.59,7.04,9.48,7.96
2/28/2017 17:00,12.1,12.8,9.6,7.6,6.78,10.4,8.4,5.5,2.5,2.75,11.1,12.8,7.7,8.9,4.7,5.2,5.9,9,7.4,6.875,10.92,11.55,8.66,6.86,6.12,9.39,7.58,4.96,2.26,2.48,10.02,11.55,6.95,8.03,4.24,4.69,5.32,8.12,6.68,6.2
2/28/2017 17:05,9.3,9.7,8.3,5,5.5,10.3,8,5,3.22,2.63,13.4,14.5,8.3,6.1,2.63,7.4,9.7,10.4,6.2,8.425,8.39,8.75,7.49,4.51,4.96,9.3,7.22,4.51,2.91,2.37,12.09,13.09,7.49,5.51,2.37,6.68,8.75,9.39,5.6,7.6
2/28/2017 17:10,10.4,7.9,7.3,6.9,3.78,9.9,7.6,4,2.44,2.29,13.1,16.2,10.9,8.2,3.67,10.1,12.8,12.6,9.4,11.225,9.39,7.13,6.59,6.23,3.41,8.93,6.86,3.61,2.2,2.07,11.82,14.62,9.84,7.4,3.31,9.12,11.55,11.37,8.48,10.13
2/28/2017 17:15,9.1,10.8,8.8,7,5.33,10.9,9.8,6,4.7,3.7,15.3,13.1,8.1,13.7,5.7,4,6.4,9.9,7.5,6.95,8.21,9.75,7.94,6.32,4.81,9.84,8.84,5.42,4.24,3.34,13.81,11.82,7.31,12.36,5.14,3.61,5.78,8.93,6.77,6.27
2/28/2017 17:20,11.7,10.3,8.78,7.7,6.2,9.6,8.8,6,5.8,3.1,11.4,12.8,8.4,10.8,4.4,6.56,6.2,5.6,6.7,6.265,10.56,9.3,7.92,6.95,5.6,8.66,7.94,5.42,5.23,2.8,10.29,11.55,7.58,9.75,3.97,5.92,5.6,5.05,6.05,5.65
2/28/2017 17:25,13.3,10.6,8.8,6.3,6.4,5.9,5.6,3.3,2.89,2.67,7.6,8.2,6.7,7.6,4.6,3.63,5.22,4.67,9.5,5.755,12,9.57,7.94,5.69,5.78,5.32,5.05,2.98,2.61,2.41,6.86,7.4,6.05,6.86,4.15,3.28,4.71,4.21,8.57,5.19
2/28/2017 17:30,7.7,7,7.89,5.2,3.4,5.8,5.4,4.1,3.5,2.2,12.3,10.9,7.5,10.5,4.4,5.4,5.2,3.7,8,5.575,6.95,6.32,7.12,4.69,3.07,5.23,4.87,3.7,3.16,1.99,11.1,9.84,6.77,9.48,3.97,4.87,4.69,3.34,7.22,5.03
2/28/2017 17:35,10.8,9.6,8.5,6.6,5.44,6.9,5.8,4.9,2.9,3.5,10.8,9.9,6.3,7.5,4.5,4.1,4.44,5.9,6.9,5.335,9.75,8.66,7.67,5.96,4.91,6.23,5.23,4.42,2.62,3.16,9.75,8.93,5.69,6.77,4.06,3.7,4.01,5.32,6.23,4.81
2/28/2017 17:40,8.6,8,6.1,4,5.4,7.3,5.7,4.9,2.8,3.29,15.2,9.1,7.2,8.2,3.2,5.3,5.7,8.7,8.5,7.05,7.76,7.22,5.51,3.61,4.87,6.59,5.14,4.42,2.53,2.97,13.72,8.21,6.5,7.4,2.89,4.78,5.14,7.85,7.67,6.36
2/28/2017 17:45,9,7.5,6.2,5.3,3.4,8.6,8,4.9,3.2,3,17.6,13.3,10.6,9.1,4.4,5.8,6.3,7.9,10.9,7.725,8.12,6.77,5.6,4.78,3.07,7.76,7.22,4.42,2.89,2.71,15.88,12,9.57,8.21,3.97,5.23,5.69,7.13,9.84,6.97
2/28/2017 17:50,8.8,9.8,10.4,6.8,6.7,8.8,6.89,4.8,2.8,3.25,11,9.6,7.2,8.1,3.1,2.8,3,4.22,11.5,5.38,7.94,8.84,9.39,6.14,6.05,7.94,6.22,4.33,2.53,2.93,9.93,8.66,6.5,7.31,2.8,2.53,2.71,3.81,10.38,4.86
2/28/2017 17:55,8.8,6.7,5,5.3,5.5,3.3,3.22,3.33,3.25,2.71,5,4.2,3.78,6,3.4,2.25,3.43,3,8.3,4.245,7.94,6.05,4.51,4.78,4.96,2.98,2.91,3.01,2.93,2.45,4.51,3.79,3.41,5.42,3.07,2.03,3.1,2.71,7.49,3.83
2/28/2017 18:00,5.9,4.67,3.4,3.1,2.5,5,4,2.33,3,2.86,7.9,6.5,4.9,7.3,3.8,2.6,1.9,3.29,7.7,3.8725,5.32,4.21,3.07,2.8,2.26,4.51,3.61,2.1,2.71,2.58,7.13,5.87,4.42,6.59,3.43,2.35,1.71,2.97,6.95,3.49
2/28/2017 18:05,8.7,7.7,7.8,3.6,3.4,4.2,4.4,2.4,2,2,5.6,5.7,3.5,11.1,5.2,2.67,2.67,1.88,11.1,4.58,7.85,6.95,7.04,3.25,3.07,3.79,3.97,2.17,1.81,1.81,5.05,5.14,3.16,10.02,4.69,2.41,2.41,1.7,10.02,4.13
2/28/2017 18:10,7.5,5.9,4.56,4.2,3.56,5.6,4.4,2.9,3.2,2.38,9.8,7.3,4.7,7.9,6.3,3.7,2.89,1.8,9.9,4.5725,6.77,5.32,4.12,3.79,3.21,5.05,3.97,2.62,2.89,2.15,8.84,6.59,4.24,7.13,5.69,3.34,2.61,1.62,8.93,4.13
2/28/2017 18:15,9.7,8.1,5.7,6.4,4.6,4.9,4.2,2.67,2.6,2.33,7,4.9,3.7,5.7,4,2.4,2.11,2.56,6.1,3.2925,8.75,7.31,5.14,5.78,4.15,4.42,3.79,2.41,2.35,2.1,6.32,4.42,3.34,5.14,3.61,2.17,1.9,2.31,5.51,2.97
2/28/2017 18:20,7.1,4.3,3,3.67,4.5,4,2.6,1.7,2.17,1.25,6.3,5.8,3.22,4.9,3.2,3.56,2.44,2.43,5.8,3.5575,6.41,3.88,2.71,3.31,4.06,3.61,2.35,1.53,1.96,1.13,5.69,5.23,2.91,4.42,2.89,3.21,2.2,2.19,5.23,3.21
2/28/2017 18:25,5.9,4.5,4.2,3.8,2,4.2,3.3,2.2,2.88,2.9,4.8,5.2,5.5,7.6,5,2.1,2.88,2.17,9.2,4.0875,5.32,4.06,3.79,3.43,1.81,3.79,2.98,1.99,2.6,2.62,4.33,4.69,4.96,6.86,4.51,1.9,2.6,1.96,8.3,3.69
2/28/2017 18:30,7.7,7.2,5.6,4.4,3.63,3.8,3.9,2.5,3,4.33,7.8,7.5,5.4,7.4,6.44,3.1,2.63,2.88,10,4.6525,6.95,6.5,5.05,3.97,3.28,3.43,3.52,2.26,2.71,3.91,7.04,6.77,4.87,6.68,5.81,2.8,2.37,2.6,9.03,4.2
2/28/2017 18:35,7.8,6.5,7.1,6.4,4.89,4.2,4.1,3.2,3.5,2.25,7.6,4.9,3.3,7.6,3.7,2.8,3.3,2,12.2,5.075,7.04,5.87,6.41,5.78,4.41,3.79,3.7,2.89,3.16,2.03,6.86,4.42,2.98,6.86,3.34,2.53,2.98,1.81,11.01,4.58
2/28/2017 18:40,7.3,6.2,4.7,4,4.4,4.7,4.5,3.1,3.2,4.4,5.7,5.7,4.6,7.7,6.4,2.8,3,1.43,10.9,4.5325,6.59,5.6,4.24,3.61,3.97,4.24,4.06,2.8,2.89,3.97,5.14,5.14,4.15,6.95,5.78,2.53,2.71,1.29,9.84,4.09
2/28/2017 18:45,7.4,8.3,6.5,5.1,5.1,3,3.3,2.44,2.67,4.9,6,3,2.5,10.2,8,2.89,3,1.44,17.4,6.1825,6.68,7.49,5.87,4.6,4.6,2.71,2.98,2.2,2.41,4.42,5.42,2.71,2.26,9.21,7.22,2.61,2.71,1.3,15.7,5.58
2/28/2017 18:50,5.7,6.4,5.7,6.6,3.2,4.6,4.5,3.2,2.7,4.3,8.5,5.1,3.1,8.2,6.6,3.89,3,2,17.4,6.5725,5.14,5.78,5.14,5.96,2.89,4.15,4.06,2.89,2.44,3.88,7.67,4.6,2.8,7.4,5.96,3.51,2.71,1.81,15.7,5.93
2/28/2017 18:55,6.5,7.5,6.9,6.2,5.33,5.8,4.3,2.5,1.89,1.89,5.8,5.1,3.6,7.4,7.7,2.5,2.5,1.2,25.1,7.825,5.87,6.77,6.23,5.6,4.81,5.23,3.88,2.26,1.71,1.71,5.23,4.6,3.25,6.68,6.95,2.26,2.26,1.08,22.65,7.06
2/28/2017 19:00,6.3,5.3,4,4.6,4.22,3,2.7,2.6,3,3.7,3.8,3.5,2.56,8,6.8,3.7,3.1,1.67,19.5,6.9925,5.69,4.78,3.61,4.15,3.81,2.71,2.44,2.35,2.71,3.34,3.43,3.16,2.31,7.22,6.14,3.34,2.8,1.51,17.6,6.31
2/28/2017 19:05,5.7,4.8,4.9,5.2,4.33,4.8,3.78,3.13,3.56,5.5,10.6,10.1,6.3,12.9,10.5,12.9,11.5,9.2,29.5,15.775,5.14,4.33,4.42,4.69,3.91,4.33,3.41,2.82,3.21,4.96,9.57,9.12,5.69,11.64,9.48,11.64,10.38,8.3,26.62,14.24
2/28/2017 19:10,10.6,10.6,8.1,7.8,9,13.6,12.7,12.9,9.4,12.5,27.3,20.9,17.2,23.4,16.9,16.7,14.9,12,17.3,15.225,9.57,9.57,7.31,7.04,8.12,12.27,11.46,11.64,8.48,11.28,24.64,18.86,15.52,21.12,15.25,15.07,13.45,10.83,15.61,13.74
2/28/2017 19:15,30.7,29.7,19.2,16.6,11.8,15.7,14.2,10.8,7.9,9,16.9,14.1,10.5,16.4,9.7,6.4,7.2,5.8,8.7,7.025,27.71,26.8,17.33,14.98,10.65,14.17,12.82,9.75,7.13,8.12,15.25,12.73,9.48,14.8,8.75,5.78,6.5,5.23,7.85,6.34
2/28/2017 19:20,33.2,25,15.7,14.1,8.5,7.5,4.7,4.1,5.6,5.7,9.9,8.5,4.7,15.7,9.2,4.8,4.7,3.2,21.9,8.65,29.96,22.56,14.17,12.73,7.67,6.77,4.24,3.7,5.05,5.14,8.93,7.67,4.24,14.17,8.3,4.33,4.24,2.89,19.76,7.81
2/28/2017 19:25,10.3,9.9,6.6,7.3,6.22,7.4,3.89,3,4.2,6.4,10.6,6.6,2.75,12.1,10.5,6.3,5.9,2.25,22.8,9.3125,9.3,8.93,5.96,6.59,5.61,6.68,3.51,2.71,3.79,5.78,9.57,5.96,2.48,10.92,9.48,5.69,5.32,2.03,20.58,8.4
2/28/2017 19:30,8.3,8.1,7.4,6.4,5.2,7.4,5.3,4.1,7.7,8.2,9.4,8.2,3.3,16,12.8,7,7.9,6.22,28.4,12.38,7.49,7.31,6.68,5.78,4.69,6.68,4.78,3.7,6.95,7.4,8.48,7.4,2.98,14.44,11.55,6.32,7.13,5.61,25.63,11.17
2/28/2017 19:35,10.2,9.7,9.1,8.4,5.7,10.9,9.2,8.8,7.5,11.5,24.1,19.1,14.1,27.9,15,26.3,20.3,16.7,35.6,24.725,9.21,8.75,8.21,7.58,5.14,9.84,8.3,7.94,6.77,10.38,21.75,17.24,12.73,25.18,13.54,23.74,18.32,15.07,32.13,22.31
2/28/2017 19:40,16.5,18.2,17.9,16.3,13,27.5,29.5,22.3,19.1,24,26.8,23.5,18.4,25.7,16.3,15,10.9,8,29.3,15.8,14.89,16.43,16.15,14.71,11.73,24.82,26.62,20.13,17.24,21.66,24.19,21.21,16.61,23.19,14.71,13.54,9.84,7.22,26.44,14.26
2/28/2017 19:45,54.3,49.2,43.9,40.3,37.9,13.5,11,10.3,6.8,10.5,19,11.6,10.6,17.6,12.3,6.1,8,5.8,30.3,12.55,49.01,44.4,39.62,36.37,34.2,12.18,9.93,9.3,6.14,9.48,17.15,10.47,9.57,15.88,11.1,5.51,7.22,5.23,27.35,11.33
2/28/2017 19:50,55.7,52.2,52.5,49,39.8,15.4,12.7,10.8,9.2,13.7,26,20.7,18.2,25,19.6,25.6,20.5,16.3,33.3,23.925,50.27,47.11,47.38,44.22,35.92,13.9,11.46,9.75,8.3,12.36,23.47,18.68,16.43,22.56,17.69,23.1,18.5,14.71,30.05,21.59
2/28/2017 19:55,61.6,48.4,54.5,52.7,45.4,56.9,49,41.1,33.2,36.2,57.3,49.5,38.9,45.7,36.7,21.7,20.1,17,29.5,22.075,55.59,43.68,49.19,47.56,40.97,51.35,44.22,37.09,29.96,32.67,51.71,44.67,35.11,41.24,33.12,19.58,18.14,15.34,26.62,19.92
2/28/2017 20:00,61.1,48.4,53.3,51.2,42.1,52.2,51.7,41.4,34.5,43.4,66,60.4,50.1,50.6,49.3,45.4,40.2,35.9,48.9,42.6,55.14,43.68,48.1,46.21,38,47.11,46.66,37.36,31.14,39.17,59.57,54.51,45.22,45.67,44.49,40.97,36.28,32.4,44.13,38.45
2/28/2017 20:05,62.7,56.2,52.2,48.4,44.2,54.9,45.3,40.9,31.1,37.1,66.7,61.2,47.4,57.4,42.4,56.7,47.4,39.2,54.2,49.375,56.59,50.72,47.11,43.68,39.89,49.55,40.88,36.91,28.07,33.48,60.2,55.23,42.78,51.8,38.27,51.17,42.78,35.38,48.92,44.56
2/28/2017 20:10,59.7,50.3,52.1,54,42.7,52.7,43.7,40.9,31.4,40.1,64.9,59.9,44.7,59,40.4,53,46.9,39.2,51.8,47.725,53.88,45.4,47.02,48.74,38.54,47.56,39.44,36.91,28.34,36.19,58.57,54.06,40.34,53.25,36.46,47.83,42.33,35.38,46.75,43.07
2/28/2017 20:15,61.7,55.1,58.3,51.4,44.7,53.5,53.3,40.8,30.9,37,64.6,56.6,51.1,54.2,43.4,52.5,46,37,56.9,48.1,55.68,49.73,52.62,46.39,40.34,48.28,48.1,36.82,27.89,33.39,58.3,51.08,46.12,48.92,39.17,47.38,41.52,33.39,51.35,43.41
2/28/2017 20:20,64.7,57.7,54.6,54.2,44.6,52.3,49.2,42.7,33.4,42,67.9,60.8,51.9,56.9,43.9,50.6,49.3,42.2,48.1,47.55,58.39,52.07,49.28,48.92,40.25,47.2,44.4,38.54,30.14,37.91,61.28,54.87,46.84,51.35,39.62,45.67,44.49,38.09,43.41,42.91
2/28/2017 20:25,58.3,55.1,53.2,53.5,41.2,52.8,46,40.5,34.9,40.4,63,59.9,47.9,58,42.7,51.7,44.7,42.3,55.9,48.65,52.62,49.73,48.01,48.28,37.18,47.65,41.52,36.55,31.5,36.46,56.86,54.06,43.23,52.35,38.54,46.66,40.34,38.18,50.45,43.91
2/28/2017 20:30,63.8,60,57.9,51.3,41.6,54.1,49.3,45.2,34.7,38,67.9,62.9,51.6,57.6,40.1,55.7,52.5,43.5,54.6,51.575,57.58,54.15,52.25,46.3,37.54,48.83,44.49,40.79,31.32,34.3,61.28,56.77,46.57,51.98,36.19,50.27,47.38,39.26,49.28,46.55
2/28/2017 20:35,61,44.38,52.6,48.4,35.8,54,51.3,41,30.2,35.2,65.1,61,47.4,56.5,44.5,53,47.5,41.6,56.7,49.7,55.05,40.05,47.47,43.68,32.31,48.74,46.3,37,27.26,31.77,58.75,55.05,42.78,50.99,40.16,47.83,42.87,37.54,51.17,44.85
2/28/2017 20:40,52.63,52.56,50.1,50.5,45.2,57.7,45.5,41.2,30.1,34.7,68.6,60,41.6,53.7,41.6,48.9,40.8,32.5,54.9,44.275,47.5,47.44,45.22,45.58,40.79,52.07,41.06,37.18,27.17,31.32,61.91,54.15,37.54,48.46,37.54,44.13,36.82,29.33,49.55,39.96
2/28/2017 20:45,55.3,47.3,56.2,49.3,45.2,55.9,49.9,41.9,32.9,32.67,69.5,60.8,45.6,58.5,48.2,57.5,49.3,40.6,58.2,51.4,49.91,42.69,50.72,44.49,40.79,50.45,45.03,37.81,29.69,29.48,62.72,54.87,41.15,52.8,43.5,51.89,44.49,36.64,52.53,46.39
2/28/2017 20:50,62.9,59.6,57.7,49.8,40.3,53,53.4,45.4,35.6,32,59,58.6,55.3,54,32.3,52.7,49.7,41,52.3,48.925,56.77,53.79,52.07,44.94,36.37,47.83,48.19,40.97,32.13,28.88,53.25,52.89,49.91,48.74,29.15,47.56,44.85,37,47.2,44.15
2/28/2017 20:55,58.6,46.4,55.6,54.7,42.9,50.8,50.3,42.6,32.6,38.1,65.4,58.1,45.7,55.3,43.5,50.4,51.2,42.2,60.4,51.05,52.89,41.88,50.18,49.37,38.72,45.85,45.4,38.45,29.42,34.39,59.02,52.44,41.24,49.91,39.26,45.49,46.21,38.09,54.51,46.07
2/28/2017 21:00,62.9,59.7,56.4,59.5,45.5,51.4,51.4,48.9,40.4,39.6,67.6,60.4,50.4,61.3,42.6,55.3,48.8,43.2,53.7,50.25,56.77,53.88,50.9,53.7,41.06,46.39,46.39,44.13,36.46,35.74,61.01,54.51,45.49,55.32,38.45,49.91,44.04,38.99,48.46,45.35
2/28/2017 21:05,61.3,58.8,58.7,50.8,40.3,55.2,52.5,38.5,29.9,34,65.7,59.1,51.9,51.2,41.7,51.4,47.2,37.4,50.2,46.55,55.32,53.07,52.98,45.85,36.37,49.82,47.38,34.75,26.98,30.69,59.29,53.34,46.84,46.21,37.63,46.39,42.6,33.75,45.31,42.01
2/28/2017 21:10,61.7,53.2,51.9,49.1,46.5,54.9,43.9,39.1,35.1,38.4,65,60.9,47.2,59.7,45.5,55,46.8,39.3,55.6,49.175,55.68,48.01,46.84,44.31,41.97,49.55,39.62,35.29,31.68,34.66,58.66,54.96,42.6,53.88,41.06,49.64,42.24,35.47,50.18,44.38
2/28/2017 21:15,53.8,51,55.4,49.5,43.1,54.9,47,42.5,35.7,39.5,62.9,55.5,47.3,59.5,48,52,46.8,41.4,59.4,49.9,48.55,46.03,50,44.67,38.9,49.55,42.42,38.36,32.22,35.65,56.77,50.09,42.69,53.7,43.32,46.93,42.24,37.36,53.61,45.03
2/28/2017 21:20,63.8,62,57,53.1,41.2,52.1,48.8,45.9,39.7,34.8,69,63.2,49.6,60.2,45.6,52.5,49.2,39.8,56.9,49.6,57.58,55.96,51.44,47.92,37.18,47.02,44.04,41.42,35.83,31.41,62.27,57.04,44.76,54.33,41.15,47.38,44.4,35.92,51.35,44.76
2/28/2017 21:25,58.6,56.5,61.2,47.4,43.2,56.6,49.1,45.4,35.7,42.7,64.2,58.9,47.6,58.6,44.4,51.3,49.4,40,59,49.925,52.89,50.99,55.23,42.78,38.99,51.08,44.31,40.97,32.22,38.54,57.94,53.16,42.96,52.89,40.07,46.3,44.58,36.1,53.25,45.06
2/28/2017 21:30,50.6,61,56,56.5,46.5,58.9,50.4,45.9,38.7,40.6,72.2,62,53.1,56.8,45.1,54.4,45.9,42.5,53.3,49.025,45.67,55.05,50.54,50.99,41.97,53.16,45.49,41.42,34.93,36.64,65.16,55.96,47.92,51.26,40.7,49.1,41.42,38.36,48.1,44.25
2/28/2017 21:35,62.3,52.9,54.5,46.7,46.3,51.2,50.4,41,30.2,39.5,67.3,60.4,51.9,54.3,50.6,54.8,49.5,39.4,54.9,49.65,56.23,47.74,49.19,42.15,41.79,46.21,45.49,37,27.26,35.65,60.74,54.51,46.84,49.01,45.67,49.46,44.67,35.56,49.55,44.81
2/28/2017 21:40,58.8,58.5,52,45.9,47,59.2,52.1,42.4,38.3,39.4,67.4,56.9,50.2,53.5,51,55.8,41.9,39.3,55,48,53.07,52.8,46.93,41.42,42.42,53.43,47.02,38.27,34.57,35.56,60.83,51.35,45.31,48.28,46.03,50.36,37.81,35.47,49.64,43.32
2/28/2017 21:45,64.4,59.8,58.6,53.1,53,54.6,51.5,44.6,35.4,44.4,66.9,59.7,57.5,57.8,49.9,55.2,48.6,42.4,57.1,50.825,58.12,53.97,52.89,47.92,47.83,49.28,46.48,40.25,31.95,40.07,60.38,53.88,51.89,52.16,45.03,49.82,43.86,38.27,51.53,45.87
2/28/2017 21:50,63.6,60.9,57.2,55.5,43.9,61.5,51.8,41.1,33.9,36.6,70.9,63.7,49.3,64.1,49.1,58.6,43.6,40.5,60.4,50.775,57.4,54.96,51.62,50.09,39.62,55.5,46.75,37.09,30.59,33.03,63.99,57.49,44.49,57.85,44.31,52.89,39.35,36.55,54.51,45.82
2/28/2017 21:55,53.2,56.5,62.1,55.9,47.4,55.3,50.4,46.6,39.1,40.9,70.9,62.8,53.2,61.1,45.6,52.3,49.8,40.4,60.1,50.65,48.01,50.99,56.05,50.45,42.78,49.91,45.49,42.06,35.29,36.91,63.99,56.68,48.01,55.14,41.15,47.2,44.94,36.46,54.24,45.71
2/28/2017 22:00,60.8,46,60.2,56.9,47.3,56.1,48.4,42.3,38.7,39.1,70.5,49.2,49.2,53.5,47.4,55.5,50.8,41.6,56.7,51.15,54.87,41.52,54.33,51.35,42.69,50.63,43.68,38.18,34.93,35.29,63.63,44.4,44.4,48.28,42.78,50.09,45.85,37.54,51.17,46.16
2/28/2017 22:05,57.8,61,55.8,51.5,47.5,61,54.2,42.2,39,44.1,70.7,64.3,50.8,56.6,54.5,54.1,50.3,40.8,58.7,50.975,52.16,55.05,50.36,46.48,42.87,55.05,48.92,38.09,35.2,39.8,63.81,58.03,45.85,51.08,49.19,48.83,45.4,36.82,52.98,46
2/28/2017 22:10,66.9,61.6,61.5,51.9,43.2,56.1,50.4,46,37.3,44.6,70.2,60.5,49.4,60.5,46.1,57.8,51.5,43.3,53.4,51.5,60.38,55.59,55.5,46.84,38.99,50.63,45.49,41.52,33.66,40.25,63.36,54.6,44.58,54.6,41.61,52.16,46.48,39.08,48.19,46.48
2/28/2017 22:15,61.1,64.4,62.2,56.2,47.9,55.9,56.5,48,40.1,42.2,66.8,62.1,56.3,60.4,46.5,55.4,51.7,45.3,58.7,52.775,55.14,58.12,56.14,50.72,43.23,50.45,50.99,43.32,36.19,38.09,60.29,56.05,50.81,54.51,41.97,50,46.66,40.88,52.98,47.63
2/28/2017 22:20,59.9,61.2,54.8,54.3,50.4,55.5,50.5,43.9,38.9,44.1,66.4,63.8,46,60.5,48.5,57.2,49.7,40.2,57.1,51.05,54.06,55.23,49.46,49.01,45.49,50.09,45.58,39.62,35.11,39.8,59.93,57.58,41.52,54.6,43.77,51.62,44.85,36.28,51.53,46.07
2/28/2017 22:25,62.1,48.7,52.3,52.4,47.1,54.9,48.7,38.3,36,40.4,64.6,57.8,47.1,56.2,50.1,54.9,50.4,39,57.6,50.475,56.05,43.95,47.2,47.29,42.51,49.55,43.95,34.57,32.49,36.46,58.3,52.16,42.51,50.72,45.22,49.55,45.49,35.2,51.98,45.55
2/28/2017 22:30,61.6,59.1,52.9,45.8,48.5,54.3,48.7,40.4,34.7,40.3,56.1,62.1,49,57.5,48.2,56.5,45.5,40,57.6,49.9,55.59,53.34,47.74,41.33,43.77,49.01,43.95,36.46,31.32,36.37,50.63,56.05,44.22,51.89,43.5,50.99,41.06,36.1,51.98,45.03
2/28/2017 22:35,59.4,57.1,59.4,50.7,50.3,59.6,55.8,44.6,37.1,39.7,70.7,66.8,54.8,54.9,52.6,53.8,52,37.9,57.6,50.325,53.61,51.53,53.61,45.76,45.4,53.79,50.36,40.25,33.48,35.83,63.81,60.29,49.46,49.55,47.47,48.55,46.93,34.2,51.98,45.42
2/28/2017 22:40,55.3,54.3,57.8,54.9,47.2,58.7,53.8,43.9,36.4,47.4,63.5,64.9,50.3,65.1,51.7,57,51.6,40.5,55.8,51.225,49.91,49.01,52.16,49.55,42.6,52.98,48.55,39.62,32.85,42.78,57.31,58.57,45.4,58.75,46.66,51.44,46.57,36.55,50.36,46.23
2/28/2017 22:45,47.78,53.6,53.2,50.5,51.7,62,50.2,41.5,35.5,42.9,66.8,66,42.1,58.5,53,54.7,46.4,40.7,54.8,49.15,43.12,48.37,48.01,45.58,46.66,55.96,45.31,37.45,32.04,38.72,60.29,59.57,38,52.8,47.83,49.37,41.88,36.73,49.46,44.36
2/28/2017 22:50,59.2,62.3,51,50.7,48,60.2,50.8,44.4,39,38.8,73.7,64.9,50.8,67.4,49.4,63.2,47.9,34.7,61.5,51.825,53.43,56.23,46.03,45.76,43.32,54.33,45.85,40.07,35.2,35.02,66.51,58.57,45.85,60.83,44.58,57.04,43.23,31.32,55.5,46.77
2/28/2017 22:55,59.2,64.2,55.1,55.5,48,63.2,49.4,45,36.1,35.4,68.2,64.5,52.4,57.3,48.9,54.4,50.4,39.8,57.3,50.475,53.43,57.94,49.73,50.09,43.32,57.04,44.58,40.61,32.58,31.95,61.55,58.21,47.29,51.71,44.13,49.1,45.49,35.92,51.71,45.55
2/28/2017 23:00,68.2,61.6,52.4,50.9,48.5,64.2,51.1,43.8,35.4,38.7,78.5,65.6,48.6,56.1,49.6,59.8,47.7,39.2,60.3,51.75,61.55,55.59,47.29,45.94,43.77,57.94,46.12,39.53,31.95,34.93,70.85,59.2,43.86,50.63,44.76,53.97,43.05,35.38,54.42,46.7
2/28/2017 23:05,65.9,54.56,60.1,55.9,40.8,62,54,50.4,36.3,32.9,74.1,64.2,57.6,49.3,46.4,54.7,48.2,43.1,55,50.25,59.47,49.24,54.24,50.45,36.82,55.96,48.74,45.49,32.76,29.69,66.88,57.94,51.98,44.49,41.88,49.37,43.5,38.9,49.64,45.35
2/28/2017 23:10,68.9,63.9,53.6,58.5,47.4,65.9,57.8,44.2,37.8,36.56,77.3,58.3,55.8,61.2,39.5,59.3,48.6,42.2,60.5,52.65,62.18,57.67,48.37,52.8,42.78,59.47,52.16,39.89,34.11,33,69.76,52.62,50.36,55.23,35.65,53.52,43.86,38.09,54.6,47.52
