,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
7777,65.8,64.9,59.0,56.7,44.2,66.8,52.1,47.7,40.4,42.2,99.0,59.0,56.3,57.6,46.5,50.94,66.1,48.4,46.6,60.0,55.275,52.19,59.38,58.57,53.25,51.17,39.09,43.68,60.29,47.02,43.05,36.46,38.09,89.35,53.25,50.81,51.98,41.97,59.66,43.68,42.06,54.15,49.89
7778,66.2,64.6,55.1,58.2,55.8,65.1,56.1,48.3,40.6,45.3,99.0,60.5,53.5,62.0,49.1,54.84,59.44,50.0,44.4,58.2,53.01,53.51,59.75,58.3,49.73,52.53,49.35,45.13,58.75,50.63,43.59,36.64,40.88,89.35,54.6,48.28,55.96,44.31,53.64,45.13,40.07,52.53,47.84
7779,71.7,62.8,62.0,56.3,42.1,57.7,54.9,51.3,37.4,38.8,97.5,60.2,54.1,62.1,45.22,54.93,70.11,51.2,45.2,65.1,57.9025,53.24,64.71,56.68,55.96,50.81,37.24,46.21,52.07,49.55,46.3,33.75,35.02,87.99,54.33,48.83,56.05,40.81,63.27,46.21,40.79,58.75,52.26
7780,67.6,63.6,55.7,50.6,49.7,63.1,52.2,47.5,34.9,44.8,99.0,63.4,52.3,59.5,47.4,52.63,67.2,47.3,44.1,58.5,54.275,56.08,61.01,57.4,50.27,45.67,43.95,42.69,56.95,47.11,42.87,31.5,40.43,89.35,57.22,47.2,53.7,42.78,60.65,42.69,39.8,52.8,48.98
7781,57.5,63.0,51.9,57.6,53.5,65.2,54.5,46.0,36.7,40.5,99.0,65.8,56.9,61.5,46.0,54.39,73.56,55.3,49.8,56.6,58.815,58.19,51.89,56.86,46.84,51.98,47.31,49.91,58.84,49.19,41.52,33.12,36.55,89.35,59.38,51.35,55.5,41.52,66.39,49.91,44.94,51.08,53.08
7782,66.1,61.4,62.2,49.9,45.2,60.8,57.1,48.8,33.3,33.1,99.0,60.2,55.9,51.2,52.0,45.29,73.8,49.6,43.3,50.7,54.35,53.24,59.66,55.41,56.14,45.03,39.97,44.76,54.87,51.53,44.04,30.05,29.87,89.35,54.33,50.45,46.21,46.93,66.6,44.76,39.08,45.76,49.05
7783,60.6,64.6,47.1,55.0,52.9,64.8,53.0,42.8,38.3,34.89,99.0,58.7,51.0,58.1,46.9,51.39,56.33,39.63,40.0,49.5,46.365,51.92,54.69,58.3,42.51,49.64,46.79,35.77,58.48,47.83,38.63,34.57,31.49,89.35,52.98,46.03,52.44,42.33,50.84,35.77,36.1,44.67,41.84
7784,65.78,62.9,58.6,50.7,46.7,58.1,54.2,50.9,40.67,44.2,98.57,61.1,55.1,59.4,48.56,52.54,56.33,39.63,38.7,47.5,45.54,54.04,59.37,56.77,52.89,45.76,41.31,35.77,52.44,48.92,45.94,36.7,39.89,88.96,55.14,49.73,53.61,43.83,50.84,35.77,34.93,42.87,41.1
7785,68.8,65.2,61.3,55.6,56.9,64.8,58.9,51.3,42.8,44.22,99.0,67.0,60.6,59.0,53.7,52.19,56.33,39.63,37.0,52.9,46.465,59.26,62.09,58.84,55.32,50.18,50.32,35.77,58.48,53.16,46.3,38.63,39.91,89.35,60.47,54.69,53.25,48.46,50.84,35.77,33.39,47.74,41.93
7786,67.9,66.5,62.4,57.3,51.8,65.0,51.2,49.0,39.0,45.0,99.0,66.2,54.1,60.2,54.3,53.24,18.0,9.0,28.3,37.6,23.225,58.56,61.28,60.02,56.32,51.71,45.82,8.12,58.66,46.21,44.22,35.2,40.61,89.35,59.75,48.83,54.33,49.01,16.25,8.12,25.54,33.93,20.96
7787,68.2,61.7,65.4,58.9,45.3,69.9,53.4,46.1,39.8,38.67,99.0,67.2,59.2,62.4,52.0,55.19,18.0,38.33,38.7,53.0,37.0075,59.44,61.55,55.68,59.02,53.16,40.06,34.59,63.08,48.19,41.61,35.92,34.9,89.35,60.65,53.43,56.32,46.93,16.25,34.59,34.93,47.83,33.4
7788,68.0,55.5,65.7,64.4,53.5,60.3,54.4,53.6,39.6,51.1,98.29,64.56,57.0,50.8,48.1,44.93,18.0,38.33,33.4,53.5,35.8075,57.1,61.37,50.09,59.29,58.12,47.31,34.59,54.42,49.1,48.37,35.74,46.12,88.71,58.27,51.44,45.85,43.41,16.25,34.59,30.14,48.28,32.32
7789,67.1,55.5,59.8,52.8,50.3,59.78,49.0,55.0,41.6,42.4,99.0,69.5,52.8,62.5,46.89,55.28,18.0,38.33,44.9,48.4,37.4075,61.47,60.56,50.09,53.97,47.65,44.49,34.59,53.95,44.22,49.64,37.54,38.27,89.35,62.72,47.65,56.41,42.32,16.25,34.59,40.52,43.68,33.76
7790,67.1,50.2,61.9,49.2,53.3,69.8,56.7,46.3,37.4,39.2,99.0,70.2,62.5,59.5,50.7,52.63,18.0,47.0,43.9,55.6,41.125,62.09,60.56,45.31,55.86,44.4,47.14,42.42,62.99,51.17,41.79,33.75,35.38,89.35,63.36,56.41,53.7,45.76,16.25,42.42,39.62,50.18,37.12
7791,67.8,65.2,57.6,55.1,51.6,71.9,56.7,48.0,31.1,35.5,99.0,70.1,64.4,51.9,45.44,45.9,18.0,47.0,42.7,49.4,39.275,62.0,61.19,58.84,51.98,49.73,45.64,42.42,64.89,51.17,43.32,28.07,32.04,89.35,63.27,58.12,46.84,41.01,16.25,42.42,38.54,44.58,35.45
7792,62.0,63.89,67.0,55.1,48.1,63.6,56.3,55.2,46.2,45.67,99.0,69.6,67.3,65.6,53.3,58.02,18.0,47.0,45.0,60.1,42.525,61.55,55.96,57.66,60.47,49.73,42.54,42.42,57.4,50.81,49.82,41.7,41.22,89.35,62.81,60.74,59.2,48.1,16.25,42.42,40.61,54.24,38.38
7793,71.1,66.8,61.0,63.3,51.6,70.3,58.2,55.0,38.9,37.11,99.0,74.0,64.3,59.3,50.4,52.45,18.0,47.0,46.2,58.8,42.5,65.45,64.17,60.29,55.05,57.13,45.64,42.42,63.45,52.53,49.64,35.11,33.49,89.35,66.79,58.03,53.52,45.49,16.25,42.42,41.7,53.07,38.36
7794,66.8,61.1,61.4,58.3,48.3,66.5,55.5,49.0,43.6,43.4,99.0,63.8,63.8,59.6,51.5,52.71,18.0,48.0,45.4,54.7,41.525,56.43,60.29,55.14,55.41,52.62,42.72,43.32,60.02,50.09,44.22,39.35,39.17,89.35,57.58,57.58,53.79,46.48,16.25,43.32,40.97,49.37,37.48
7795,69.9,60.5,62.5,49.9,54.5,57.5,59.1,43.2,36.0,40.33,99.0,66.4,61.9,56.3,47.3,49.79,13.0,25.0,42.7,55.1,33.95,58.73,63.08,54.6,56.41,45.03,48.21,22.56,51.89,53.34,38.99,32.49,36.4,89.35,59.93,55.86,50.81,42.69,11.73,22.56,38.54,49.73,30.64
7796,67.2,63.9,60.1,53.5,46.0,66.7,59.1,50.8,39.4,34.6,99.0,67.5,61.1,56.5,45.8,49.97,13.0,21.0,42.6,57.7,33.575,59.7,60.65,57.67,54.24,48.28,40.69,18.95,60.2,53.34,45.85,35.56,31.23,89.35,60.92,55.14,50.99,41.33,11.73,18.95,38.45,52.07,30.3
7797,71.0,60.1,67.2,52.6,54.3,67.0,59.7,52.7,43.6,42.4,99.0,70.7,69.5,59.9,56.0,52.98,13.0,21.0,46.5,55.0,33.875,62.53,64.08,54.24,60.65,47.47,48.03,18.95,60.47,53.88,47.56,39.35,38.27,89.35,63.81,62.72,54.06,50.54,11.73,18.95,41.97,49.64,30.57
7798,65.0,57.7,67.0,53.6,56.2,71.2,54.5,50.8,40.2,39.38,96.75,71.1,65.1,62.0,52.7,54.84,13.0,23.0,42.2,58.8,34.25,62.89,58.66,52.07,60.47,48.37,49.71,20.76,64.26,49.19,45.85,36.28,35.54,87.32,64.17,58.75,55.96,47.56,11.73,20.76,38.09,53.07,30.91
7799,68.13,59.6,59.8,57.7,49.1,72.67,59.0,52.0,39.0,43.78,99.0,69.1,66.8,56.7,51.6,50.15,13.0,23.0,43.9,58.9,34.7,61.11,61.49,53.79,53.97,52.07,43.42,20.76,65.58,53.25,46.93,35.2,39.51,89.35,62.36,60.29,51.17,46.57,11.73,20.76,39.62,53.16,31.32
7800,69.4,56.0,65.8,58.3,39.0,68.9,52.7,43.3,41.2,40.56,93.17,67.1,57.5,58.1,50.0,51.39,13.0,23.0,43.2,55.1,33.575,59.35,62.63,50.54,59.38,52.62,34.5,20.76,62.18,47.56,39.08,37.18,36.61,84.09,60.56,51.89,52.44,45.13,11.73,20.76,38.99,49.73,30.3
7801,69.4,51.67,64.78,59.1,46.4,71.5,54.5,54.5,39.8,43.1,99.0,66.9,73.4,56.5,45.4,49.97,13.0,99.0,44.0,53.6,52.4,59.17,62.63,46.63,58.46,53.34,41.04,89.35,64.53,49.19,49.19,35.92,38.9,89.35,60.38,66.24,50.99,40.97,11.73,89.35,39.71,48.37,47.29
7802,73.4,64.8,62.8,64.0,54.6,70.5,58.3,51.0,49.3,50.78,99.0,72.2,70.9,54.3,58.7,48.03,13.0,99.0,49.1,62.2,55.825,63.86,66.24,58.48,56.68,57.76,48.29,89.35,63.63,52.62,46.03,44.49,45.83,89.35,65.16,63.99,49.01,52.98,11.73,89.35,44.31,56.14,50.38
7803,65.1,61.22,65.2,55.4,50.6,66.8,55.6,45.3,40.5,47.9,99.0,70.9,59.9,62.0,47.6,54.84,13.0,36.25,37.4,50.1,34.1875,62.71,58.75,55.25,58.84,50.0,44.76,32.72,60.29,50.18,40.88,36.55,43.23,89.35,63.99,54.06,55.96,42.96,11.73,32.72,33.75,45.22,30.85
7804,73.2,64.2,59.8,58.5,52.5,68.9,54.2,52.0,39.3,43.1,99.0,66.7,59.4,58.7,53.9,51.92,13.0,22.0,41.2,55.0,32.8,59.0,66.06,57.94,53.97,52.8,46.43,19.86,62.18,48.92,46.93,35.47,38.9,89.35,60.2,53.61,52.98,48.64,11.73,19.86,37.18,49.64,29.6
7805,66.5,65.3,62.8,57.0,43.2,74.11,56.5,53.3,37.1,40.13,99.0,71.2,60.5,63.3,55.3,55.99,13.0,28.0,41.8,58.5,35.325,62.97,60.02,58.93,56.68,51.44,38.21,25.27,66.88,50.99,48.1,33.48,36.22,89.35,64.26,54.6,57.13,49.91,11.73,25.27,37.72,52.8,31.88
7806,69.89,64.1,59.1,57.0,43.89,67.7,51.3,48.3,36.8,41.1,99.0,73.4,62.4,61.5,42.0,54.39,13.0,33.0,46.5,56.1,37.15,64.92,63.08,57.85,53.34,51.44,38.82,29.78,61.1,46.3,43.59,33.21,37.09,89.35,66.24,56.32,55.5,37.91,11.73,29.78,41.97,50.63,33.53
7807,69.0,67.7,61.3,55.8,53.4,77.67,58.8,39.5,35.3,41.2,98.5,77.9,62.3,60.2,51.3,53.24,13.0,24.0,45.5,58.0,35.125,68.89,62.27,61.1,55.32,50.36,47.23,21.66,70.1,53.07,35.65,31.86,37.18,88.9,70.3,56.23,54.33,46.3,11.73,21.66,41.06,52.35,31.7
7808,69.63,59.33,54.3,61.0,47.5,64.86,55.2,46.9,38.3,38.6,99.0,74.2,61.7,59.5,49.33,52.63,13.0,22.33,42.6,54.3,33.0575,65.63,62.84,53.55,49.01,55.05,42.01,20.15,58.54,49.82,42.33,34.57,34.84,89.35,66.97,55.68,53.7,44.52,11.73,20.15,38.45,49.01,29.83
7809,68.14,58.56,53.9,62.8,46.8,68.0,58.4,49.1,34.9,32.3,99.0,66.78,60.7,60.6,46.2,53.6,13.0,22.0,46.0,51.3,33.075,59.06,61.5,52.85,48.64,56.68,41.4,19.86,61.37,52.71,44.31,31.5,29.15,89.35,60.27,54.78,54.69,41.7,11.73,19.86,41.52,46.3,29.85
7810,70.75,69.4,63.6,64.1,49.7,69.63,59.3,50.1,42.0,46.8,99.0,70.5,62.3,65.5,55.2,57.93,13.0,35.0,44.5,57.3,37.45,62.36,63.85,62.63,57.4,57.85,43.95,31.59,62.84,53.52,45.22,37.91,42.24,89.35,63.63,56.23,59.11,49.82,11.73,31.59,40.16,51.71,33.8
7811,71.5,57.3,65.2,47.2,48.67,69.7,57.9,47.4,36.5,45.33,99.0,72.6,60.9,59.7,48.56,52.8,13.0,35.0,45.4,52.4,36.45,64.21,64.53,51.71,58.84,42.6,43.04,31.59,62.9,52.25,42.78,32.94,40.91,89.35,65.52,54.96,53.88,43.83,11.73,31.59,40.97,47.29,32.9
7812,70.3,53.3,58.8,46.5,41.5,66.2,57.1,47.8,31.1,26.22,99.0,65.8,64.8,54.3,38.1,48.03,13.0,57.5,42.3,49.7,40.625,58.19,63.45,48.1,53.07,41.97,36.7,51.89,59.75,51.53,43.14,28.07,23.66,89.35,59.38,58.48,49.01,34.39,11.73,51.89,38.18,44.85,36.66
7813,72.78,68.2,45.6,60.4,40.4,77.3,48.3,42.5,35.4,45.8,99.0,74.7,60.8,55.7,46.22,49.26,13.0,29.5,43.8,56.0,35.575,66.07,65.68,61.55,41.15,54.51,35.73,26.62,69.76,43.59,38.36,31.95,41.33,89.35,67.42,54.87,50.27,41.71,11.73,26.62,39.53,50.54,32.11
7814,70.22,61.8,62.5,57.6,55.0,62.6,54.2,46.0,40.4,51.11,99.0,63.4,61.0,59.1,60.0,52.27,13.0,35.0,46.3,50.1,36.1,56.08,63.37,55.77,56.41,51.98,48.65,31.59,56.5,48.92,41.52,36.46,46.13,89.35,57.22,55.05,53.34,54.15,11.73,31.59,41.79,45.22,32.58
7815,51.25,58.5,53.0,52.2,47.1,70.5,57.6,47.3,35.0,35.1,99.0,67.3,60.1,58.6,51.89,51.83,13.0,35.0,45.1,56.9,37.5,59.53,46.25,52.8,47.83,47.11,41.66,31.59,63.63,51.98,42.69,31.59,31.68,89.35,60.74,54.24,52.89,46.83,11.73,31.59,40.7,51.35,33.84
7816,64.88,68.4,56.5,62.0,46.33,65.0,65.7,52.4,39.0,35.44,99.0,70.44,67.3,57.8,44.89,51.12,13.0,35.0,49.3,55.8,38.275,62.3,58.55,61.73,50.99,55.96,40.97,31.59,58.66,59.29,47.29,35.2,31.98,89.35,63.57,60.74,52.16,40.51,11.73,31.59,44.49,50.36,34.54
7817,70.5,64.67,44.8,56.44,52.8,73.5,46.8,42.8,38.1,53.44,99.0,74.11,50.6,49.2,49.11,43.51,13.0,24.33,43.6,47.4,32.0825,65.54,63.63,58.36,40.43,50.94,46.7,21.96,66.33,42.24,38.63,34.39,48.23,89.35,66.88,45.67,44.4,44.32,11.73,21.96,39.35,42.78,28.95
7818,67.88,67.89,57.7,52.9,37.4,71.33,58.5,50.1,36.6,37.25,99.0,67.1,65.3,55.8,47.78,49.35,13.0,46.5,46.8,57.2,40.875,59.35,61.26,61.27,52.07,47.74,33.08,41.97,64.38,52.8,45.22,33.03,33.62,89.35,60.56,58.93,50.36,43.12,11.73,41.97,42.24,51.62,36.89
7819,71.5,62.14,57.3,54.3,57.63,82.0,56.44,42.5,38.2,49.57,99.0,70.0,54.1,63.5,48.0,56.16,13.0,26.0,41.7,46.1,31.7,61.92,64.53,56.08,51.71,49.01,50.97,23.47,74.01,50.94,38.36,34.48,44.74,89.35,63.18,48.83,57.31,43.32,11.73,23.47,37.63,41.61,28.61
7820,70.0,68.7,50.44,48.5,41.2,71.7,59.7,40.7,30.9,36.67,99.0,64.78,56.9,41.7,51.3,36.88,13.0,26.0,37.6,45.9,30.625,57.29,63.18,62.0,45.52,43.77,36.44,23.47,64.71,53.88,36.73,27.89,33.09,89.35,58.46,51.35,37.63,46.3,11.73,23.47,33.93,41.42,27.64
7821,70.17,63.3,60.56,54.1,39.89,77.4,56.9,56.2,36.9,36.13,99.0,69.7,61.3,66.6,51.56,58.91,13.0,99.0,46.3,54.8,53.275,61.64,63.33,57.13,54.66,48.83,35.28,89.35,69.85,51.35,50.72,33.3,32.61,89.35,62.9,55.32,60.11,46.53,11.73,89.35,41.79,49.46,48.08
7822,73.75,71.3,62.6,55.4,49.6,83.44,58.4,50.1,40.1,40.5,99.0,73.0,59.6,57.9,49.11,51.21,13.0,24.5,40.4,53.7,32.9,64.56,66.56,64.35,56.5,50.0,43.86,22.11,75.3,52.71,45.22,36.19,36.55,89.35,65.88,53.79,52.25,44.32,11.73,22.11,36.46,48.46,29.69
7823,69.83,67.0,58.4,52.1,46.11,76.56,58.6,45.6,39.3,50.29,99.0,73.0,66.4,54.1,55.5,47.85,13.0,56.0,44.6,49.5,40.775,64.56,63.02,60.47,52.71,47.02,40.78,50.54,69.1,52.89,41.15,35.47,45.39,89.35,65.88,59.93,48.83,50.09,11.73,50.54,40.25,44.67,36.8
7824,71.25,67.3,53.7,47.4,46.3,75.1,54.0,37.7,34.7,38.0,99.0,67.89,58.9,46.3,43.5,40.95,13.0,31.0,46.0,50.2,35.05,60.04,64.3,60.74,48.46,42.78,40.95,27.98,67.78,48.74,34.02,31.32,34.3,89.35,61.27,53.16,41.79,39.26,11.73,27.98,41.52,45.31,31.63
7825,70.0,58.44,61.1,44.0,40.11,80.63,53.1,50.4,35.8,40.75,99.0,65.4,63.2,52.3,65.33,46.26,13.0,28.0,46.9,52.6,35.125,57.84,63.18,52.74,55.14,39.71,35.48,25.27,72.77,47.92,45.49,32.31,36.78,89.35,59.02,57.04,47.2,58.96,11.73,25.27,42.33,47.47,31.7
7826,64.43,60.5,48.8,48.1,49.8,75.9,49.6,37.9,32.3,35.6,99.0,69.0,52.4,48.9,59.5,43.25,13.0,29.5,43.6,46.5,33.15,61.02,58.15,54.6,44.04,43.41,44.04,26.62,68.5,44.76,34.2,29.15,32.13,89.35,62.27,47.29,44.13,53.7,11.73,26.62,39.35,41.97,29.92
7827,70.78,62.4,48.0,55.1,40.89,70.2,47.9,41.7,35.8,44.56,99.0,67.5,48.6,53.3,44.63,47.14,13.0,40.75,35.6,43.5,33.2125,59.7,63.88,56.32,43.32,49.73,36.16,36.78,63.36,43.23,37.63,32.31,40.22,89.35,60.92,43.86,48.1,40.28,11.73,36.78,32.13,39.26,29.97
7828,70.33,66.0,44.5,50.1,56.1,74.33,42.4,35.6,35.7,43.11,99.0,66.6,45.2,59.5,52.13,52.63,13.0,29.0,32.7,47.9,30.65,58.91,63.47,59.57,40.16,45.22,49.62,26.17,67.08,38.27,32.13,32.22,38.91,89.35,60.11,40.79,53.7,47.05,11.73,26.17,29.51,43.23,27.66
7829,70.5,62.1,51.8,47.3,52.0,72.3,48.3,36.9,31.2,38.6,99.0,61.5,47.8,53.1,41.5,46.96,13.0,39.67,34.5,40.9,32.0175,54.39,63.63,56.05,46.75,42.69,45.99,35.8,65.25,43.59,33.3,28.16,34.84,89.35,55.5,43.14,47.92,37.45,11.73,35.8,31.14,36.91,28.9
7830,73.63,65.7,47.7,45.7,45.78,76.44,44.2,36.5,34.9,41.78,99.0,67.5,41.7,50.8,54.3,44.93,13.0,39.67,41.6,38.1,33.0925,59.7,66.45,59.29,43.05,41.24,40.49,35.8,68.99,39.89,32.94,31.5,37.71,89.35,60.92,37.63,45.85,49.01,11.73,35.8,37.54,34.39,29.87
7831,62.13,57.44,61.1,50.2,53.2,83.44,50.3,41.0,31.0,37.4,99.0,66.89,52.5,47.1,43.2,41.66,13.0,25.8,39.1,42.5,30.1,59.16,56.07,51.84,55.14,45.31,47.05,23.28,75.3,45.4,37.0,27.98,33.75,89.35,60.37,47.38,42.51,38.99,11.73,23.28,35.29,38.36,27.17
7832,66.38,50.1,49.3,42.8,47.2,77.1,50.3,43.7,33.5,36.22,99.0,53.5,55.2,60.6,40.7,53.6,13.0,44.67,36.1,56.0,37.4425,47.31,59.91,45.22,44.49,38.63,41.75,40.31,69.58,45.4,39.44,30.23,32.69,89.35,48.28,49.82,54.69,36.73,11.73,40.31,32.58,50.54,33.79
7833,76.38,60.5,53.2,49.8,54.78,79.88,53.2,44.6,32.0,49.11,99.0,71.6,59.4,54.2,59.44,47.94,13.0,60.0,38.6,56.8,42.1,63.33,68.93,54.6,48.01,44.94,48.45,54.15,72.09,48.01,40.25,28.88,44.32,89.35,64.62,53.61,48.92,53.64,11.73,54.15,34.84,51.26,38.0
7834,65.0,56.1,51.7,51.1,50.9,75.67,44.6,36.5,35.5,41.7,99.0,71.33,47.3,53.9,43.44,47.67,13.0,52.5,38.0,46.2,37.425,63.09,58.66,50.63,46.66,46.12,45.02,47.38,68.29,40.25,32.94,32.04,37.63,89.35,64.38,42.69,48.64,39.2,11.73,47.38,34.3,41.7,33.78
7835,75.13,60.1,56.2,58.3,47.9,68.2,49.0,42.6,35.5,42.78,99.0,64.1,53.4,49.3,56.0,43.6,13.0,37.0,38.0,52.5,35.125,56.69,67.8,54.24,50.72,52.62,42.37,33.39,61.55,44.22,38.45,32.04,38.61,89.35,57.85,48.19,44.49,50.54,11.73,33.39,34.3,47.38,31.7
7836,66.38,56.0,65.5,45.2,36.6,77.4,53.8,42.4,33.8,31.89,99.0,70.8,53.0,50.4,44.6,44.58,13.0,32.5,39.1,39.7,31.075,62.62,59.91,50.54,59.11,40.79,32.37,29.33,69.85,48.55,38.27,30.5,28.78,89.35,63.9,47.83,45.49,40.25,11.73,29.33,35.29,35.83,28.05
7837,68.11,56.0,41.6,57.1,49.2,64.0,47.9,37.9,28.5,41.5,87.57,59.0,46.9,44.9,42.6,39.71,13.0,34.0,34.5,46.0,31.875,52.19,61.47,50.54,37.54,51.53,43.51,30.69,57.76,43.23,34.2,25.72,37.45,79.03,53.25,42.33,40.52,38.45,11.73,30.69,31.14,41.52,28.77
7838,69.1,50.5,57.4,52.2,44.3,64.8,54.4,43.6,35.6,38.4,97.33,63.8,52.8,57.2,40.44,50.59,13.0,44.5,31.8,50.5,34.95,56.43,62.36,45.58,51.8,47.11,39.18,40.16,58.48,49.1,39.35,32.13,34.66,87.84,57.58,47.65,51.62,36.5,11.73,40.16,28.7,45.58,31.54
7839,70.67,68.1,57.0,46.9,49.1,75.3,54.2,43.5,36.2,41.3,99.0,61.8,52.9,55.4,49.4,49.0,13.0,17.0,30.8,44.9,26.425,54.65,63.78,61.46,51.44,42.33,43.42,15.34,67.96,48.92,39.26,32.67,37.27,89.35,55.77,47.74,50.0,44.58,11.73,15.34,27.8,40.52,23.85
7840,70.22,62.5,61.5,45.8,43.8,59.8,51.1,40.8,32.1,36.1,98.5,59.3,49.5,58.9,45.8,52.1,13.0,26.0,21.3,35.3,23.9,52.45,63.37,56.41,55.5,41.33,38.74,23.47,53.97,46.12,36.82,28.97,32.58,88.9,53.52,44.67,53.16,41.33,11.73,23.47,19.22,31.86,21.57
7841,71.1,65.0,55.2,53.8,52.8,60.4,51.6,47.2,38.3,39.22,99.0,55.5,47.5,51.2,48.2,45.29,13.0,26.0,8.9,28.5,19.1,49.09,64.17,58.66,49.82,48.55,46.7,23.47,54.51,46.57,42.6,34.57,35.4,89.35,50.09,42.87,46.21,43.5,11.73,23.47,8.03,25.72,17.24
7842,71.6,67.4,56.7,55.2,50.6,64.1,50.0,43.4,39.5,45.1,99.0,60.0,49.5,50.2,44.1,44.4,99.0,37.0,10.3,26.9,43.3,53.07,64.62,60.83,51.17,49.82,44.76,33.39,57.85,45.13,39.17,35.65,40.7,89.35,54.15,44.67,45.31,39.8,89.35,33.39,9.3,24.28,39.08
7843,68.8,65.2,56.8,51.2,46.3,63.0,46.9,39.5,35.7,36.78,98.33,62.2,51.4,53.7,41.56,47.49,5.0,28.75,28.3,40.6,25.6625,55.02,62.09,58.84,51.26,46.21,40.95,25.95,56.86,42.33,35.65,32.22,33.19,88.74,56.14,46.39,48.46,37.51,4.51,25.95,25.54,36.64,23.16
7844,70.9,59.1,54.6,53.3,42.3,65.8,50.8,45.2,36.2,37.8,99.0,61.1,45.4,53.1,46.0,46.96,47.67,36.71,29.8,45.0,39.795,54.04,63.99,53.34,49.28,48.1,37.42,33.13,59.38,45.85,40.79,32.67,34.11,89.35,55.14,40.97,47.92,41.52,43.02,33.13,26.89,40.61,35.91
7845,69.2,58.4,53.4,52.5,49.3,62.4,46.5,41.6,31.0,41.0,98.89,63.1,43.3,53.0,51.4,46.87,63.1,49.4,39.1,56.0,51.9,55.81,62.45,52.71,48.19,47.38,43.6,44.58,56.32,41.97,37.54,27.98,37.0,89.25,56.95,39.08,47.83,46.39,56.95,44.58,35.29,50.54,46.84
7846,67.67,63.3,56.7,44.8,47.2,68.3,46.9,33.6,32.5,42.2,99.0,62.0,44.0,59.2,50.4,52.36,59.6,46.6,35.0,54.33,48.8825,54.84,61.07,57.13,51.17,40.43,41.75,42.06,61.64,42.33,30.32,29.33,38.09,89.35,55.96,39.71,53.43,45.49,53.79,42.06,31.59,49.03,44.12
7847,71.67,68.7,54.9,53.3,50.8,66.0,52.1,40.4,34.4,42.4,99.0,64.2,49.9,58.1,52.8,51.39,68.8,48.7,39.8,61.3,54.65,56.78,64.68,62.0,49.55,48.1,44.93,43.95,59.57,47.02,36.46,31.05,38.27,89.35,57.94,45.03,52.44,47.65,62.09,43.95,35.92,55.32,49.32
7848,47.0,49.7,49.1,45.9,45.5,52.9,43.6,41.1,35.0,37.7,95.0,50.5,42.0,56.4,44.6,49.88,55.8,49.5,35.4,57.4,49.525,44.67,42.42,44.85,44.31,41.42,40.24,44.67,47.74,39.35,37.09,31.59,34.02,85.74,45.58,37.91,50.9,40.25,50.36,44.67,31.95,51.8,44.7
7849,63.0,58.0,48.4,52.1,53.1,29.4,29.5,31.0,27.4,34.9,42.56,27.8,26.3,40.3,36.5,35.64,48.1,40.5,37.8,52.7,44.775,24.59,56.86,52.35,43.68,47.02,46.96,36.55,26.53,26.62,27.98,24.73,31.5,38.41,25.09,23.74,36.37,32.94,43.41,36.55,34.11,47.56,40.41
7850,61.3,62.9,57.8,53.5,46.7,55.8,50.2,40.2,33.9,46.3,66.0,61.0,48.6,49.5,53.0,43.78,53.5,42.8,32.8,57.7,46.7,53.95,55.32,56.77,52.16,48.28,41.31,38.63,50.36,45.31,36.28,30.59,41.79,59.57,55.05,43.86,44.67,47.83,48.28,38.63,29.6,52.07,42.15
7851,61.8,59.71,52.5,52.9,42.4,52.4,46.7,38.7,32.2,41.9,67.4,60.8,48.3,48.1,49.7,42.54,56.0,47.3,37.6,42.1,45.75,53.77,55.77,53.89,47.38,47.74,37.5,42.69,47.29,42.15,34.93,29.06,37.81,60.83,54.87,43.59,43.41,44.85,50.54,42.69,33.93,38.0,41.29
7852,67.6,59.71,59.0,53.4,44.8,56.7,54.9,42.9,34.4,35.8,67.7,65.7,47.4,58.4,49.7,51.66,56.8,47.4,39.1,59.3,50.65,58.1,61.01,53.89,53.25,48.19,39.62,42.78,51.17,49.55,38.72,31.05,32.31,61.1,59.29,42.78,52.71,44.85,51.26,42.78,35.29,53.52,45.71
7853,64.9,59.71,48.0,53.5,42.7,56.9,46.0,41.6,32.5,38.3,68.0,59.0,48.3,56.1,45.4,49.62,55.8,45.1,38.0,55.9,48.7,52.19,58.57,53.89,43.32,48.28,37.77,40.7,51.35,41.52,37.54,29.33,34.57,61.37,53.25,43.59,50.63,40.97,50.36,40.7,34.3,50.45,43.95
7854,66.2,56.57,64.0,45.3,46.3,56.6,47.1,43.0,33.8,38.0,72.6,59.5,52.6,48.5,46.0,42.89,59.5,49.5,39.8,52.5,50.325,52.63,59.75,51.05,57.76,40.88,40.95,44.67,51.08,42.51,38.81,30.5,34.3,65.52,53.7,47.47,43.77,41.52,53.7,44.67,35.92,47.38,45.42
7855,70.8,61.5,61.6,48.8,49.2,55.9,51.0,45.5,35.3,40.9,68.0,60.6,55.2,57.0,49.9,50.41,56.1,49.8,40.5,50.4,49.2,53.6,63.9,55.5,55.59,44.04,43.51,44.94,50.45,46.03,41.06,31.86,36.91,61.37,54.69,49.82,51.44,45.03,50.63,44.94,36.55,45.49,44.4
